사용단어	가중치	사용횟수	단어승률
반대편	10	10	1.0
반말	6	10	0.6
반면	10	10	1.0
반발	6	10	0.6
반성	7	10	0.7
반응	10	10	1.0
반장	8	10	0.8
반죽	10	10	1.0
반지	9	10	0.9
반찬	10	10	1.0
받침	6	10	0.6
발가락	10	10	1.0
발걸음	7	10	0.7
발견	10	10	1.0
발길	10	10	1.0
발끝	10	10	1.0
발달	5	10	0.5
발등	8	10	0.8
발레	4	10	0.4
발목	7	10	0.7
발바닥	10	10	1.0
발생	10	10	1.0
발음	8	10	0.8
발자국	10	10	1.0
발전	9	10	0.9
발톱	10	10	1.0
발표	9	10	0.9
밤낮	10	10	1.0
밤새	4	10	0.4
밤색	5	10	0.5
밤중	8	10	0.8
밤하늘	10	10	1.0
밥그릇	10	10	1.0
밥맛	10	10	1.0
밥상	10	10	1.0
밥솥	10	10	1.0
방면	9	10	0.9
방문	8	10	0.8
방바닥	10	10	1.0
방법	6	10	0.6
방송	10	10	1.0
방송국	9	10	0.9
방송사	7	10	0.7
방식	9	10	0.9
방안	9	10	0.9
방울	10	10	1.0
방지	7	10	0.7
방학	8	10	0.8
방해	10	10	1.0
방향	10	10	1.0
배경	10	10	1.0
배구	8	10	0.8
배꼽	10	10	1.0
배달	4	10	0.4
배드민턴	10	10	1.0
배우	9	10	0.9
배우자	8	10	0.8
배추	7	10	0.7
배추김치	6	10	0.6
배치	5	10	0.5
백두산	10	10	1.0
백색	7	10	0.7
백성	10	10	1.0
백인	8	10	0.8
백제	10	10	1.0
백화점	5	10	0.5
뱃사람	10	10	1.0
버릇	10	10	1.0
버섯	10	10	1.0
버스	10	10	1.0
버터	0	10	0.0
버튼	10	10	1.0
번개	10	10	1.0
번역	10	10	1.0
번지	10	10	1.0
번호	7	10	0.7
벌금	7	10	0.7
벌레	5	10	0.5
범위	7	10	0.7
범인	8	10	0.8
범죄	10	10	1.0
법률	10	10	1.0
법원	9	10	0.9
법적	9	10	0.9
법칙	10	10	1.0
베개	10	10	1.0
베이징	10	10	1.0
벤치	5	10	0.5
벨트	0	10	0.0
변경	9	10	0.9
변동	7	10	0.7
변명	6	10	0.6
변신	10	10	1.0
변호사	9	10	0.9
변화	10	10	1.0
별도	9	10	0.9
별명	7	10	0.7
별일	8	10	0.8
병실	8	10	0.8
병아리	8	10	0.8
병원	8	10	0.8
보고	10	10	1.0
보고서	7	10	0.7
보관	6	10	0.6
보너스	8	10	0.8
보도	9	10	0.9
보라색	4	10	0.4
보람	10	10	1.0
보름	10	10	1.0
보리	6	10	0.6
보상	8	10	0.8
보수	10	10	1.0
보수적	9	10	0.9
보안	10	10	1.0
보자기	9	10	0.9
보장	8	10	0.8
보전	10	10	1.0
보조	9	10	0.9
보존	10	10	1.0
보통	10	10	1.0
보편적	9	10	0.9
보험	10	10	1.0
보호	6	10	0.6
복도	8	10	0.8
복사	8	10	0.8
복사기	10	10	1.0
복숭아	7	10	0.7
복습	10	10	1.0
볶음	7	10	0.7
볶음밥	0	10	0.0
본격적	8	10	0.8
본래	10	10	1.0
본부	8	10	0.8
본사	8	10	0.8
본성	9	10	0.9
본인	10	10	1.0
본질	10	10	1.0
볼링	10	10	1.0
볼일	8	10	0.8
볼펜	10	10	1.0
봉사	9	10	0.9
봉지	10	10	1.0
봉투	10	10	1.0
부근	10	10	1.0
부끄러움	9	10	0.9
부담	10	10	1.0
부대	9	10	0.9
부동산	10	10	1.0
부모	9	10	0.9
부모님	10	10	1.0
부문	9	10	0.9
부부	9	10	0.9
부분	10	10	1.0
부분적	8	10	0.8
부산	10	10	1.0
부상	9	10	0.9
부서	9	10	0.9
부엌	10	10	1.0
부위	6	10	0.6
부인	8	10	0.8
부자	8	10	0.8
부작용	9	10	0.9
부잣집	10	10	1.0
부장	7	10	0.7
부재	8	10	0.8
부정	10	10	1.0
부정적	4	10	0.4
부족	10	10	1.0
부채	8	10	0.8
부처	9	10	0.9
부친	4	10	0.4
부탁	10	10	1.0
부품	10	10	1.0
부피	10	10	1.0
부회장	8	10	0.8
북부	9	10	0.9
북쪽	10	10	1.0
북한	10	10	1.0
분노	9	10	0.9
분량	10	10	1.0
분리	5	10	0.5
분석	10	10	1.0
분야	10	10	1.0
분위기	8	10	0.8
분필	9	10	0.9
분홍색	2	10	0.2
불고기	9	10	0.9
불교	10	10	1.0
불꽃	5	10	0.5
불만	10	10	1.0
불법	4	10	0.4
불빛	0	10	0.0
불안	9	10	0.9
불이익	10	10	1.0
불편	10	10	1.0
불평	10	10	1.0
불행	10	10	1.0
브랜드	10	10	1.0
블라우스	9	10	0.9
비교	9	10	0.9
비극	10	10	1.0
비난	10	10	1.0
비누	10	10	1.0
비닐	10	10	1.0
비닐봉지	9	10	0.9
비둘기	7	10	0.7
비디오	9	10	0.9
비만	8	10	0.8
비명	6	10	0.6
비밀	0	10	0.0
비바람	10	10	1.0
비빔밥	4	10	0.4
비상	9	10	0.9
비서	9	10	0.9
비용	8	10	0.8
비율	10	10	1.0
비중	10	10	1.0
비타민	9	10	0.9
비판	10	10	1.0
비판적	7	10	0.7
비행	10	10	1.0
비행기	8	10	0.8
비행장	7	10	0.7
빌딩	10	10	1.0
빗물	9	10	0.9
빗방울	10	10	1.0
빗줄기	9	10	0.9
빛깔	10	10	1.0
빨간색	5	10	0.5
빨래	10	10	1.0
뿌리	5	10	0.5
사건	10	10	1.0
사계절	9	10	0.9
사고	7	10	0.7
사과	10	10	1.0
사기	9	10	0.9
사나이	8	10	0.8
사냥	10	10	1.0
사람	10	10	1.0
사랑	10	10	1.0
사례	10	10	1.0
사립	10	10	1.0
사망	10	10	1.0
사모님	10	10	1.0
사무	5	10	0.5
사무소	8	10	0.8
사무실	6	10	0.6
사무직	10	10	1.0
사물	10	10	1.0
사방	10	10	1.0
사상	9	10	0.9
사생활	10	10	1.0
사설	7	10	0.7
